sequence_index,word,layer
1207,"contract","必考词"
1208,"contradict","必考词"
1209,"contrary","必考词"
1210,"contrast","必考词"
1211,"diverse","必考词"
1212,"diversion","必考词"
1213,"divert","必考词"
1214,"divide","必考词"
1215,"dividend","必考词"
1216,"division","必考词"
1217,"document","必考词"
1218,"documentary","必考词"
1219,"execute","必考词"
1220,"executive","必考词"
1221,"exemplify","必考词"
1222,"exert","必考词"
1223,"exhaust","必考词"
1224,"exist","必考词"
1225,"existence","必考词"
1226,"exotic","必考词"
1227,"moral","必考词"
1228,"morality","必考词"
1229,"moreover","必考词"
1230,"mostly","必考词"
1231,"prior","必考词"
1232,"priority","必考词"
1233,"privacy","必考词"
1234,"private","必考词"
1235,"privilege","必考词"
1236,"prudent","必考词"
1237,"submit","必考词"
1238,"subordinate","必考词"
1239,"subscribe","必考词"
1240,"subsequent","必考词"
1241,"substance","必考词"
1242,"substantial","必考词"
1243,"substitute","必考词"
1244,"subtle","必考词"
1245,"associate","必考词"
1246,"association","必考词"
1247,"amend","必考词"
1248,"among","必考词"
1249,"amount","必考词"
1250,"ample","必考词"
1251,"amuse","必考词"
1252,"stick","必考词"
1253,"stimulate","必考词"
1254,"stir","必考词"
1255,"stipulate","必考词"
1256,"infer","必考词"
1257,"inference","必考词"
1258,"inferior","必考词"
1259,"influence","必考词"
1260,"influential","必考词"
1261,"inform","必考词"
1262,"information","必考词"
1263,"approach","必考词"
1264,"appropriate","必考词"
1265,"approval","必考词"
1266,"approve","必考词"
1267,"apt","必考词"
1268,"conform","必考词"
1269,"confront","必考词"
1270,"confuse","必考词"
1271,"confusion","必考词"
1272,"congress","必考词"
1273,"connect","必考词"
1274,"connection","必考词"
1275,"conscious","必考词"
1276,"continual","必考词"
1277,"continue","必考词"
1278,"continuous","必考词"
1279,"dismiss","必考词"
1280,"disorder","必考词"
1281,"disperse","必考词"
1282,"displace","必考词"
1283,"display","必考词"
1284,"distribute","必考词"
1285,"distort","必考词"
1286,"distract","必考词"
1287,"evolution","必考词"
1288,"evolve","必考词"
1289,"exaggerate","必考词"
1290,"examine","必考词"
1291,"mock","必考词"
1292,"mode","必考词"
1293,"model","必考词"
1294,"moderate","必考词"
1295,"modern","必考词"
1296,"modernization","必考词"
1297,"modest","必考词"
1298,"modify","必考词"
1299,"predecessor","必考词"
1300,"predict","必考词"
1301,"preface","必考词"
1302,"preferable","必考词"
1303,"preference","必考词"
1304,"prejudice","必考词"
1305,"preliminary","必考词"
1306,"premier","必考词"
1307,"premise","必考词"
1308,"premium","必考词"
1309,"preparation","必考词"
1310,"reflect","必考词"
1311,"reflection","必考词"
1312,"reform","必考词"
1313,"reject","必考词"
1314,"rejoice","必考词"
1315,"relate","必考词"
1316,"relation","必考词"
1317,"relationship","必考词"
1318,"relative","必考词"
1319,"relativity","必考词"
1320,"relevant","必考词"
1321,"overlook","必考词"
1322,"overseas","必考词"
1323,"stand","必考词"
1324,"standard","必考词"
1325,"standpoint","必考词"
1326,"stance","必考词"
1327,"start","必考词"
1328,"startle","必考词"
1329,"starve","必考词"
1330,"state","必考词"
1331,"statement","必考词"
1332,"statesman","必考词"
1333,"statistics","必考词"
1334,"statue","必考词"
1335,"status","必考词"
1336,"statute","必考词"
1337,"stay","必考词"
1338,"steady","必考词"
1339,"steer","必考词"
1340,"stem","必考词"
1341,"step","必考词"
1342,"stern","必考词"
1343,"anonymous","必考词"
1344,"answer","必考词"
1345,"anticipate","必考词"
1346,"anxiety","必考词"
1347,"anxious","必考词"
1348,"apart","必考词"
1349,"assassinate","必考词"
1350,"assault","必考词"
1351,"assemble","必考词"
1352,"assembly","必考词"
1353,"assert","必考词"
1354,"component","必考词"
1355,"compose","必考词"
1356,"composition","必考词"
1357,"comprehend","必考词"
1358,"comprehension","必考词"
1359,"comprehensive","必考词"
1360,"condemn","必考词"
1361,"condense","必考词"
1362,"condition","必考词"
1363,"conduct","必考词"
1364,"conductor","必考词"
1365,"disable","必考词"
1366,"disappear","必考词"
1367,"disappoint","必考词"
1368,"discipline","必考词"
1369,"disclose","必考词"
1370,"discover","必考词"
1371,"discovery","必考词"
1372,"hoist","必考词"
1373,"hold","必考词"
1374,"holder","必考词"
1375,"household","必考词"
1376,"however","必考词"
1377,"huddle","必考词"
1378,"narrative","必考词"
1379,"narrow","必考词"
1380,"nasty","必考词"
1381,"nation","必考词"
1382,"national","必考词"
1383,"nationality","必考词"
1384,"native","必考词"
1385,"natural","必考词"
1386,"nature","必考词"
1387,"overall","必考词"
1388,"overcome","必考词"
1389,"overlap","必考词"
1390,"portion","必考词"
1391,"possibility","必考词"
1392,"possible","必考词"
1393,"potential","必考词"
1394,"pour","必考词"
1395,"console","必考词"
1396,"consist","必考词"
1397,"consistent","必考词"
1398,"constant","必考词"
1399,"constituent","必考词"
1400,"constitute","必考词"
1401,"constitution","必考词"
1402,"constrain","必考词"
1403,"construct","必考词"
1404,"distinct","必考词"
1405,"distinction","必考词"
1406,"distinguish","必考词"
1407,"fruitful","必考词"
1408,"frustrate","必考词"
1409,"fulfill","必考词"
1410,"function","必考词"
1411,"fund","必考词"
1412,"fundamental","必考词"
1413,"evidence","必考词"
1414,"evident","必考词"
1415,"evil","必考词"
1416,"environment","必考词"
1417,"enterprise","必考词"
1418,"entertain","必考词"
1419,"entertainment","必考词"
1420,"monopoly","必考词"
1421,"monotonous","必考词"
1422,"mood","必考词"
1423,"transmission","必考词"
1424,"transmit","必考词"
1425,"transplant","必考词"
1426,"transport","必考词"
1427,"stock","必考词"
1428,"store","必考词"
1429,"storage","必考词"
1430,"stride","必考词"
1431,"strike","必考词"
1432,"striking","必考词"
1433,"string","必考词"
1434,"structure","必考词"
1435,"stun","必考词"
1436,"primary","必考词"
1437,"prime","必考词"
1438,"primitive","必考词"
1439,"principal","必考词"
1440,"principle","必考词"
1441,"psychiatry","必考词"
1442,"psychology","必考词"
1443,"liability","必考词"
1444,"liable","必考词"
1445,"liberal","必考词"
1446,"liberate","必考词"
1447,"license","必考词"
1448,"innocent","必考词"
1449,"innovation","必考词"
1450,"anguish","必考词"
1451,"annoy","必考词"
1452,"annual","必考词"
1453,"anchor","必考词"
1454,"pose","必考词"
1455,"position","必考词"
1456,"positive","必考词"
1457,"possess","必考词"
1458,"possession","必考词"
1459,"dilute","必考词"
1460,"dim","必考词"
1461,"diminish","必考词"
1462,"amateur","必考词"
1463,"amaze","必考词"
1464,"ambiguous","必考词"
1465,"ambition","必考词"
1466,"ambitious","必考词"
1467,"bubble","必考词"
1468,"budget","必考词"
1469,"build","必考词"
1470,"business","必考词"
1471,"compress","必考词"
1472,"comprise","必考词"
1473,"compromise","必考词"
1474,"conceive","必考词"
1475,"concentrate","必考词"
1476,"concept","必考词"
1477,"conception","必考词"
1478,"concern","必考词"
1479,"concise","必考词"
1480,"concrete","必考词"
1481,"conclude","必考词"
1482,"conclusion","必考词"
1483,"concurrent","必考词"
1484,"confer","必考词"
1485,"conference","必考词"
1486,"confess","必考词"
1487,"epic","必考词"
1488,"epidemic","必考词"
1489,"episode","必考词"
1490,"epoch","必考词"
1491,"indifferent","必考词"
1492,"indignant","必考词"
1493,"indignation","必考词"
1494,"indispensable","必考词"
1495,"individual","必考词"
1496,"mess","必考词"
1497,"message","必考词"
1498,"messenger","必考词"
1499,"method","必考词"
1500,"militant","必考词"
1501,"military","必考词"
1502,"mind","必考词"
1503,"redeem","必考词"
1504,"reduce","必考词"
1505,"reduction","必考词"
1506,"refer","必考词"
1507,"reference","必考词"
1508,"subject","必考词"
1509,"subjective","必考词"
1510,"spoil","必考词"
1511,"sponsor","必考词"
1512,"spread","必考词"
1513,"spur","必考词"
1514,"spy","必考词"
1515,"stability","必考词"
1516,"stable","必考词"
1517,"staff","必考词"
1518,"stage","必考词"
1519,"twist","必考词"
1520,"trivial","必考词"
1521,"try","必考词"
1522,"tumble","必考词"
1523,"turbulent","必考词"
1524,"turn","必考词"
1525,"turnover","必考词"
1526,"type","必考词"
1527,"typical","必考词"
1528,"voluntary","必考词"
1529,"volunteer","必考词"
1530,"vote","必考词"
1531,"vulgar","必考词"
1532,"vulnerable","必考词"
1533,"author","必考词"
1534,"authority","必考词"
1535,"auxiliary","必考词"
1536,"avail","必考词"
1537,"available","必考词"
1538,"critic","必考词"
1539,"critical","必考词"
1540,"criticism","必考词"
1541,"criticize","必考词"
1542,"crucial","必考词"
1543,"culminate","必考词"
1544,"culprit","必考词"
1545,"cultivate","必考词"
1546,"culture","必考词"
1547,"dual","必考词"
1548,"dubious","必考词"
1549,"due","必考词"
1550,"durable","必考词"
1551,"duration","必考词"
1552,"duty","必考词"
1553,"dynamic","必考词"
1554,"extinct","必考词"
1555,"extinguish","必考词"
1556,"introduce","必考词"
1557,"introduction","必考词"
1558,"invest","必考词"
1559,"investment","必考词"
1560,"investigate","必考词"
1561,"mutual","必考词"
1562,"mysterious","必考词"
1563,"mystery","必考词"
1564,"myth","必考词"
1565,"noble","必考词"
1566,"norm","必考词"
1567,"normal","必考词"
1568,"normalization","必考词"
1569,"note","必考词"
1570,"notion","必考词"
1571,"public","必考词"
1572,"publication","必考词"
1573,"publicity","必考词"
1574,"publish","必考词"
1575,"result","必考词"
1576,"resultant","必考词"
1577,"resume","必考词"
1578,"reveal","必考词"
1579,"revelation","必考词"
1580,"revenge","必考词"
1581,"revenue","必考词"
1582,"supply","必考词"
1583,"support","必考词"
1584,"suppose","必考词"
1585,"suppress","必考词"
1586,"supplement","必考词"
1587,"supreme","必考词"
1588,"system","必考词"
1589,"systematic","必考词"
1590,"logic","必考词"
1591,"logical","必考词"
1592,"rescue","必考词"
1593,"research","必考词"
1594,"resent","必考词"
1595,"refresh","必考词"
1596,"refute","必考词"
1597,"region","必考词"
1598,"regular","必考词"
1599,"regulate","必考词"
1600,"regulation","必考词"
1601,"replace","必考词"
1602,"reply","必考词"
1603,"report","必考词"
1604,"reporter","必考词"
1605,"reputation","必考词"
1606,"request","必考词"
1607,"require","必考词"
1608,"requirement","必考词"
1609,"assess","必考词"
1610,"assimilate","必考词"
1611,"assist","必考词"
1612,"assistance","必考词"
1613,"assistant","必考词"
1614,"assume","必考词"
1615,"assumption","必考词"
1616,"contribute","必考词"
1617,"contribution","必考词"
1618,"controversial","必考词"
1619,"controversy","必考词"
1620,"control","必考词"
1621,"convene","必考词"
1622,"convention","必考词"
1623,"converge","必考词"
1624,"convey","必考词"
1625,"domain","必考词"
1626,"domestic","必考词"
1627,"dominant","必考词"
1628,"dominate","必考词"
1629,"doom","必考词"
1630,"double","必考词"
1631,"doubt","必考词"
1632,"probe","必考词"
1633,"procedure","必考词"
1634,"proceed","必考词"
1635,"proceeding","必考词"
1636,"process","必考词"
1637,"procession","必考词"
1638,"proclaim","必考词"
1639,"produce","必考词"
1640,"product","必考词"
1641,"production","必考词"
1642,"productive","必考词"
1643,"productivity","必考词"
1644,"profession","必考词"
1645,"professional","必考词"
1646,"expand","必考词"
1647,"expansion","必考词"
1648,"expect","必考词"
1649,"expectation","必考词"
1650,"experience","必考词"
1651,"experiment","必考词"
1652,"expert","必考词"
1653,"expertise","必考词"
1654,"expire","必考词"
1655,"instinct","必考词"
1656,"institute","必考词"
1657,"institution","必考词"
1658,"insurance","必考词"
1659,"insure","必考词"
1660,"integral","必考词"
1661,"integrate","必考词"
1662,"integrity","必考词"
1663,"curious","必考词"
1664,"curiosity","必考词"
1665,"currency","必考词"
1666,"current","必考词"
1667,"cut","必考词"
1668,"cumulative","必考词"
1669,"average","必考词"
1670,"avoid","必考词"
1671,"awake","必考词"
1672,"award","必考词"
1673,"aware","必考词"
1674,"awkward","必考词"
1675,"extravagant","必考词"
1676,"extreme","必考词"
1677,"invisible","必考词"
1678,"invoke","必考词"
1679,"involve","必考词"
1680,"issue","必考词"
1681,"item","必考词"
1682,"overturn","必考词"
1683,"overwhelm","必考词"
1684,"purchase","必考词"
1685,"pursue","必考词"
1686,"pursuit","必考词"
1687,"puzzle","必考词"
1688,"reverse","必考词"
1689,"review","必考词"
1690,"revise","必考词"
1691,"revive","必考词"
